movie_id,director_id,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio
579,293,125.0,19076815.0,Hart's War ,43651,English,USA,R,60000000.0,2002.0,6.3,2.35
580,294,116.0,25093607.0,Killer Elite ,105556,English,UK,R,35000000.0,2011.0,6.5,2.35
581,126,98.0,18990542.0,Rollerball ,22264,English,USA,R,70000000.0,2002.0,3.0,2.35
582,295,91.0,14294842.0,Ballistic: Ecks vs. Sever ,16761,English,USA,R,70000000.0,2002.0,3.6,2.35
583,296,97.0,19819494.0,Hard Rain ,26893,English,USA,R,70000000.0,1998.0,5.8,2.35
584,297,95.0,13596911.0,Osmosis Jones ,25572,English,USA,PG,70000000.0,2001.0,6.2,2.35
585,149,88.0,8460990.0,Legends of Oz: Dorothy's Return ,5116,English,USA,PG,70000000.0,2013.0,5.6,
586,152,133.0,7097125.0,Blackhat ,38983,English,USA,R,70000000.0,2015.0,5.4,2.35
587,298,106.0,37760080.0,Sky Captain and the World of Tomorrow ,72868,English,USA,PG,70000000.0,2004.0,6.1,1.85
588,299,116.0,5851188.0,Basic Instinct 2 ,31124,English,UK,R,70000000.0,2006.0,4.2,2.35
589,300,115.0,25121291.0,Escape Plan ,177653,English,USA,R,50000000.0,2013.0,6.7,2.35
590,191,99.0,18821279.0,The Legend of Hercules ,44891,English,USA,PG-13,70000000.0,2014.0,4.2,2.35
591,301,124.0,118471320.0,The Sum of All Fears ,86504,English,USA,PG-13,68000000.0,2002.0,6.4,2.35
592,302,124.0,300523113.0,The Twilight Saga: Eclipse ,184637,English,USA,PG-13,68000000.0,2010.0,4.9,2.35
593,181,124.0,71069884.0,The Score ,101899,English,USA,R,68000000.0,2001.0,6.8,2.35
594,259,87.0,251501645.0,Despicable Me ,385943,English,USA,PG,69000000.0,2010.0,7.7,1.85
595,303,105.0,35324232.0,Money Train ,32224,English,USA,R,68000000.0,1995.0,5.6,2.35
596,304,125.0,81257500.0,Ted 2 ,117739,English,USA,R,68000000.0,2015.0,6.4,2.35
597,305,141.0,617840.0,Agora ,52496,English,Spain,R,70000000.0,2009.0,7.2,2.35
598,306,121.0,29655590.0,Mystery Men ,53970,English,USA,PG-13,65000000.0,1999.0,6.0,1.85
599,297,111.0,45045037.0,Hall Pass ,103230,English,USA,R,36000000.0,2011.0,5.9,2.35
600,152,157.0,28965197.0,The Insider ,133526,English,USA,R,68000000.0,1999.0,7.9,2.35
601,307,117.0,27550735.0,The Finest Hours ,27481,English,USA,PG-13,,2016.0,6.8,2.35
602,18,128.0,39380442.0,Body of Lies ,174248,English,USA,R,70000000.0,2008.0,7.1,2.35
603,182,114.0,72980108.0,Dinner for Schmucks ,80338,English,USA,PG-13,,2010.0,5.9,1.85
604,260,105.0,37516013.0,Abraham Lincoln: Vampire Hunter ,128629,English,USA,R,69000000.0,2012.0,5.9,2.35
605,220,113.0,87704396.0,Entrapment ,88132,English,USA,PG-13,66000000.0,1999.0,6.2,2.35
607,308,121.0,83892374.0,The X Files ,85720,English,USA,PG-13,66000000.0,1998.0,7.0,2.35
608,309,102.0,5932060.0,The Last Legion ,29285,English,UK,PG-13,35000000.0,2007.0,5.4,2.35
609,36,169.0,216119491.0,Saving Private Ryan ,881236,English,USA,R,70000000.0,1998.0,8.6,1.85
610,310,132.0,43568507.0,Need for Speed ,136954,English,USA,PG-13,66000000.0,2014.0,6.5,2.35
611,210,127.0,182805123.0,What Women Want ,158864,English,USA,PG-13,70000000.0,2000.0,6.4,1.37
612,168,103.0,176387405.0,Ice Age ,328159,English,USA,PG,59000000.0,2002.0,7.6,1.85
613,311,136.0,33685268.0,Dreamcatcher ,75573,English,USA,R,68000000.0,2003.0,5.5,2.35
614,36,150.0,182204440.0,Lincoln ,197412,English,USA,PG-13,65000000.0,2012.0,7.4,2.35
615,42,136.0,171383253.0,The Matrix ,1217752,English,USA,R,63000000.0,1999.0,8.7,2.35
616,81,140.0,172071312.0,Apollo 13 ,208817,English,USA,PG,62000000.0,1995.0,7.6,2.35
617,170,113.0,119412921.0,Total Recall ,240241,English,USA,R,65000000.0,1990.0,7.5,1.85
618,312,104.0,139225854.0,The Santa Clause 2 ,34561,English,USA,G,60000000.0,2002.0,5.5,1.85
619,313,158.0,148775460.0,Les Misérables ,243834,English,USA,PG-13,61000000.0,2012.0,7.6,1.85
620,314,119.0,115731542.0,You've Got Mail ,151812,English,USA,PG,65000000.0,1998.0,6.5,1.85
621,160,106.0,100468793.0,Step Brothers ,212499,English,USA,R,65000000.0,2008.0,6.9,2.35
622,29,136.0,93771072.0,The Mask of Zorro ,135404,English,USA,PG-13,65000000.0,1998.0,6.7,2.35
623,224,95.0,100448498.0,Due Date ,272789,English,USA,R,65000000.0,2010.0,6.6,2.35
624,315,130.0,90454043.0,Space Cowboys ,60165,English,USA,PG-13,65000000.0,2000.0,6.4,2.35
625,191,124.0,84049211.0,Cliffhanger ,96096,English,USA,R,70000000.0,1993.0,6.4,2.35
626,129,108.0,70450000.0,Broken Arrow ,77390,English,USA,R,50000000.0,1996.0,6.0,2.35
627,67,104.0,69688384.0,The Kid ,34473,English,USA,PG,60000000.0,2000.0,6.1,1.85
628,74,129.0,70236496.0,World Trade Center ,67395,English,USA,PG-13,63000000.0,2006.0,6.0,1.85
629,34,117.0,63695760.0,Mona Lisa Smile ,61490,English,USA,PG-13,65000000.0,2003.0,6.4,1.85
630,316,99.0,59617068.0,The Dictator ,213863,English,USA,R,65000000.0,2012.0,6.4,2.35
631,317,159.0,55637680.0,Eyes Wide Shut ,227071,English,UK,R,65000000.0,1999.0,7.3,1.6600000000000001
632,318,118.0,85911262.0,Annie ,24735,English,USA,PG,65000000.0,2014.0,5.2,2.39
633,319,105.0,53846915.0,Focus ,149337,English,USA,R,50100000.0,2015.0,6.6,1.85
634,31,103.0,54758461.0,This Means War ,147641,English,USA,PG-13,65000000.0,2012.0,6.3,2.35
635,320,122.0,52397389.0,Blade: Trinity ,132954,English,USA,R,65000000.0,2004.0,5.9,2.35
636,321,114.0,,Red Dawn ,41776,English,USA,PG-13,16900000.0,1984.0,6.4,1.85
637,262,143.0,38966057.0,Primary Colors ,23940,English,France,R,65000000.0,1998.0,6.7,2.35
638,206,96.0,42345531.0,Resident Evil: Retribution ,104831,English,Germany,R,65000000.0,2012.0,5.4,2.35
639,206,111.0,36064910.0,Death Race ,166610,English,USA,R,45000000.0,2008.0,6.4,2.35
640,191,121.0,33328051.0,The Long Kiss Goodnight ,60508,English,USA,R,65000000.0,1996.0,6.7,2.35
641,322,135.0,32598931.0,Proof of Life ,49300,English,USA,R,65000000.0,2000.0,6.2,2.35
642,45,101.0,28045540.0,Zathura: A Space Adventure ,67707,English,USA,PG,65000000.0,2005.0,6.1,1.85
643,64,151.0,37023395.0,Fight Club ,1347461,English,USA,R,63000000.0,1999.0,8.8,2.35
644,31,131.0,43532294.0,We Are Marshall ,46951,English,USA,PG,65000000.0,2006.0,7.1,2.35
646,323,100.0,17218080.0,Hudson Hawk ,43376,English,USA,R,70000000.0,1991.0,5.7,1.85
647,314,105.0,10014234.0,Lucky Numbers ,8560,English,France,R,65000000.0,2000.0,5.0,1.85
648,324,92.0,19059018.0,"I, Frankenstein ",65709,English,Australia,PG-13,65000000.0,2014.0,5.1,2.35
649,325,130.0,1987287.0,Oliver Twist ,25474,English,UK,PG-13,50000000.0,2005.0,6.9,2.35
650,308,100.0,24407944.0,Elektra ,71202,English,Canada,PG-13,43000000.0,2005.0,4.8,2.35
651,326,102.0,13750556.0,Sin City: A Dame to Kill For ,111102,English,USA,R,65000000.0,2014.0,6.5,1.85
652,197,133.0,31054924.0,Random Hearts ,17025,English,USA,R,64000000.0,1999.0,5.1,1.85
653,327,121.0,43247140.0,Everest ,134625,English,UK,PG-13,55000000.0,2015.0,7.1,2.35
654,171,147.0,2208939.0,Perfume: The Story of a Murderer ,190490,English,Germany,R,50000000.0,2006.0,7.5,2.35
655,182,94.0,213079163.0,Austin Powers in Goldmember ,162909,English,USA,PG-13,63000000.0,2002.0,6.2,2.35
656,92,94.0,19548064.0,Astro Boy ,25681,English,Hong Kong,PG,65000000.0,2009.0,6.3,2.35
657,36,127.0,356784000.0,Jurassic Park ,613473,English,USA,PG-13,63000000.0,1993.0,8.1,1.85
658,311,212.0,25052000.0,Wyatt Earp ,35314,English,USA,PG-13,63000000.0,1994.0,6.6,2.35
659,114,141.0,122012710.0,Clear and Present Danger ,69663,English,USA,PG-13,62000000.0,1994.0,6.9,2.35
660,328,103.0,72413.0,Dragon Blade ,11584,Mandarin,China,R,65000000.0,2015.0,6.1,2.35
661,329,98.0,58255287.0,Littleman ,39471,English,USA,PG-13,64000000.0,2006.0,4.3,1.85
662,62,116.0,77086030.0,U-571 ,65297,English,France,PG-13,62000000.0,2000.0,6.6,2.35
663,330,114.0,65000000.0,The American President ,43027,English,USA,PG-13,62000000.0,1995.0,6.8,2.35
664,331,87.0,32178777.0,The Love Guru ,43300,English,USA,PG-13,62000000.0,2008.0,3.8,2.35
665,332,125.0,15738632.0,3000 Miles to Graceland ,38076,English,USA,R,42000000.0,2001.0,5.9,2.35
666,162,187.0,54116191.0,The Hateful Eight ,272839,English,USA,R,44000000.0,2015.0,7.9,2.76
667,333,93.0,118153533.0,Blades of Glory ,129995,English,USA,PG-13,61000000.0,2007.0,6.3,1.85
668,334,95.0,108012170.0,Hop ,24089,English,USA,PG,63000000.0,2011.0,5.5,1.85
669,10,117.0,210592590.0,300 ,607235,English,USA,R,65000000.0,2006.0,7.7,2.35
670,182,106.0,279167575.0,Meet the Fockers ,211296,English,USA,PG-13,80000000.0,2004.0,6.3,1.85
671,335,115.0,143151473.0,Marley & Me ,116681,English,USA,PG,60000000.0,2008.0,7.1,2.35
672,281,189.0,136801374.0,The Green Mile ,782610,English,USA,R,60000000.0,1999.0,8.5,1.85
673,195,100.0,168213584.0,Wild Hogs ,99989,English,USA,PG-13,,2007.0,5.9,2.35
674,164,81.0,135381507.0,Chicken Little ,63912,English,USA,G,150000000.0,2005.0,5.8,1.85
675,64,149.0,167735396.0,Gone Girl ,569841,English,USA,R,61000000.0,2014.0,8.1,2.35
676,50,119.0,121468960.0,The Bourne Identity ,407601,English,USA,PG-13,60000000.0,2002.0,7.9,2.35
677,29,130.0,106635996.0,GoldenEye ,199025,English,UK,PG-13,58000000.0,1995.0,7.2,2.35
678,165,116.0,102678089.0,The General's Daughter ,42705,English,USA,R,95000000.0,1999.0,6.3,2.35
679,105,103.0,125603360.0,The Truman Show ,667983,English,USA,PG,60000000.0,1998.0,8.1,1.85
680,336,99.0,101217900.0,The Prince of Egypt ,91093,English,USA,PG,70000000.0,1998.0,7.0,1.85
681,278,92.0,104148781.0,Daddy Day Care ,49486,English,USA,PG,60000000.0,2003.0,5.5,1.85
682,327,109.0,75573300.0,2 Guns ,156898,English,USA,R,61000000.0,2013.0,6.7,2.35
683,175,87.0,93375151.0,Cats & Dogs ,46031,English,USA,PG,60000000.0,2001.0,5.2,1.85
684,263,111.0,106126012.0,The Italian Job ,285623,English,USA,PG-13,60000000.0,2003.0,7.0,2.35
685,337,101.0,93307796.0,Two Weeks Notice ,85673,English,USA,PG-13,60000000.0,2002.0,6.1,1.85
686,76,83.0,90646554.0,Antz ,124641,English,USA,PG,105000000.0,1998.0,6.6,1.85
687,338,113.0,109176215.0,Couples Retreat ,83506,English,USA,PG-13,60000000.0,2009.0,5.5,1.85
688,158,107.0,82670733.0,Days of Thunder ,60476,English,USA,PG-13,60000000.0,1990.0,5.9,2.35
689,229,94.0,82569532.0,Cheaper by the Dozen 2 ,42737,English,USA,PG,60000000.0,2005.0,5.4,2.35
690,339,132.0,81687587.0,The Scorch Trials ,138246,English,USA,PG-13,61000000.0,2015.0,6.4,2.35
691,340,140.0,80574010.0,Eat Pray Love ,63493,English,USA,PG-13,60000000.0,2010.0,5.7,1.85
692,25,125.0,75764085.0,The Family Man ,85844,English,USA,PG-13,60000000.0,2000.0,6.7,2.35
693,122,111.0,90356857.0,RED ,238916,English,USA,PG-13,58000000.0,2010.0,7.1,2.35
694,74,156.0,75530832.0,Any Given Sunday ,97047,English,USA,R,55000000.0,1999.0,6.8,2.35
695,341,170.0,75370763.0,The Horse Whisperer ,32353,English,USA,PG-13,60000000.0,1998.0,6.5,1.85
696,152,120.0,100003492.0,Collateral ,293662,English,USA,R,65000000.0,2004.0,7.6,2.35
697,161,100.0,90341670.0,The Scorpion King ,102129,English,USA,PG-13,60000000.0,2002.0,5.5,2.35
698,342,115.0,74540762.0,Ladder 49 ,48753,English,USA,PG-13,55000000.0,2004.0,6.5,1.85
699,191,105.0,73648142.0,Deep Blue Sea ,99043,English,USA,R,60000000.0,1999.0,5.8,2.35
700,343,111.0,71844424.0,This Is It ,33158,English,USA,PG,60000000.0,2009.0,7.3,1.78
701,145,106.0,75638743.0,Contagion ,180479,English,USA,PG-13,60000000.0,2011.0,6.6,1.85
702,344,89.0,66734992.0,Kangaroo Jack ,23476,English,USA,PG,60000000.0,2003.0,4.4,2.35
703,274,100.0,75280058.0,Coraline ,143121,English,USA,PG,60000000.0,2009.0,7.7,1.85
704,90,91.0,64505912.0,The Happening ,163130,English,USA,R,48000000.0,2008.0,5.0,1.85
705,158,146.0,77862546.0,Man on Fire ,266310,English,USA,R,70000000.0,2004.0,7.7,2.35
706,345,98.0,61112916.0,The Shaggy Dog ,14888,English,USA,PG,50000000.0,2006.0,4.4,2.35
707,224,101.0,88200225.0,Starsky & Hutch ,120795,English,USA,PG-13,60000000.0,2004.0,6.1,2.35
708,346,94.0,60573641.0,Jingle All the Way ,68406,English,USA,PG,60000000.0,1996.0,5.4,1.85
709,35,132.0,59035104.0,Hellboy ,244566,English,USA,PG-13,66000000.0,2004.0,6.8,1.85
710,347,115.0,56702901.0,A Civil Action ,23302,English,USA,PG-13,60000000.0,1998.0,6.5,2.35
711,348,92.0,55994557.0,ParaNorman ,72287,English,USA,PG,60000000.0,2012.0,7.0,2.35
712,299,124.0,54910560.0,The Jackal ,88225,English,USA,R,60000000.0,1997.0,6.3,2.35
713,129,119.0,53789313.0,Paycheck ,89816,English,USA,PG-13,60000000.0,2003.0,6.3,2.35
714,349,124.0,51045801.0,Up Close & Personal ,11370,English,USA,PG-13,60000000.0,1996.0,6.1,1.85
715,350,93.0,50818750.0,The Tale of Despereaux ,31209,English,UK,G,60000000.0,2008.0,6.1,2.35
717,351,98.0,50189179.0,The Tuxedo ,61966,English,USA,PG-13,60000000.0,2002.0,5.3,1.85
718,352,92.0,50024083.0,Under Siege 2: Dark Territory ,35918,English,USA,R,60000000.0,1995.0,5.4,1.85
719,82,105.0,50549107.0,Jack Ryan: Shadow Recruit ,99035,English,USA,PG-13,60000000.0,2014.0,6.2,2.35
720,353,124.0,56443482.0,Joy ,75329,English,USA,PG-13,60000000.0,2015.0,6.6,1.85
721,354,99.0,62401264.0,London Has Fallen ,69484,English,UK,R,60000000.0,2016.0,5.9,2.35
722,355,116.0,47748610.0,Alien: Resurrection ,170179,English,USA,R,75000000.0,1997.0,6.3,2.35
723,264,124.0,46975183.0,Shooter ,256213,English,USA,R,61000000.0,2007.0,7.2,2.35
724,356,96.0,50807639.0,The Boxtrolls ,40883,English,USA,PG,60000000.0,2014.0,6.8,1.85
725,357,104.0,46611204.0,Practical Magic ,55749,English,USA,PG-13,48000000.0,1998.0,6.1,2.35
726,192,100.0,257756197.0,The Lego Movie ,246698,English,Australia,PG,60000000.0,2014.0,7.8,2.35
727,358,115.0,48472213.0,Miss Congeniality 2: Armed and Fabulous ,51252,English,USA,PG-13,45000000.0,2005.0,5.0,2.35
728,308,101.0,43060566.0,Reign of Fire ,107859,English,USA,PG-13,60000000.0,2002.0,6.2,2.35
729,359,113.0,45996718.0,Gangster Squad ,173530,English,USA,R,60000000.0,2013.0,6.7,2.35
730,360,100.0,43337279.0,Year One ,76770,English,USA,PG-13,60000000.0,2009.0,4.9,1.85
731,315,134.0,37479778.0,Invictus ,124222,English,USA,PG-13,60000000.0,2009.0,7.4,2.35
732,361,127.0,36965395.0,State of Play ,113295,English,USA,PG-13,,2009.0,7.1,2.35
733,127,125.0,40559930.0,Duplicity ,41727,English,USA,PG-13,60000000.0,2009.0,6.2,2.35
734,362,94.0,36830057.0,My Favorite Martian ,10883,English,USA,PG,65000000.0,1999.0,4.9,1.85
735,285,107.0,36279230.0,The Sentinel ,42144,English,USA,PG-13,60000000.0,2006.0,6.1,2.35
736,363,91.0,42194060.0,Planet 51 ,41259,English,Spain,PG,70000000.0,2009.0,6.1,2.35
737,364,116.0,43119879.0,Star Trek: Nemesis ,58450,English,USA,PG-13,60000000.0,2002.0,6.4,2.35
738,365,100.0,35096190.0,Intolerable Cruelty ,76560,English,USA,PG-13,60000000.0,2003.0,6.3,1.85
739,366,111.0,35754555.0,Trouble with the Curve ,47954,English,USA,PG-13,,2012.0,6.8,2.35
740,29,117.0,43290977.0,Edge of Darkness ,75201,English,UK,R,80000000.0,2010.0,6.6,2.35
741,169,110.0,33927476.0,The Relic ,19176,English,UK,R,40000000.0,1997.0,5.7,2.35
742,360,96.0,32122249.0,Analyze That ,69319,English,USA,R,60000000.0,2002.0,5.9,1.85
743,349,101.0,40076438.0,Righteous Kill ,73368,English,USA,R,60000000.0,2008.0,6.0,2.35
744,367,117.0,31670931.0,The Soloist ,44099,English,UK,PG-13,60000000.0,2009.0,6.7,2.35
745,341,126.0,30695227.0,The Legend of Bagger Vance ,45296,English,USA,PG-13,60000000.0,2000.0,6.7,1.85
746,286,152.0,32522352.0,Almost Famous ,207287,English,USA,R,60000000.0,2000.0,7.9,1.85
747,334,86.0,28424210.0,Garfield 2 ,27517,English,UK,PG,,2006.0,5.0,1.85
748,94,101.0,26082914.0,xXx: State of the Union ,51349,English,USA,PG-13,87000000.0,2005.0,4.3,2.35
749,368,87.0,29136626.0,Priest ,97089,English,USA,PG-13,60000000.0,2011.0,5.7,2.35
750,369,85.0,26288320.0,Sinbad: Legend of the Seven Seas ,36144,English,USA,PG,60000000.0,2003.0,6.7,1.6600000000000001
751,206,130.0,26616590.0,Event Horizon ,120416,English,UK,R,60000000.0,1997.0,6.7,2.35
752,8,173.0,623279547.0,The Avengers ,995415,English,USA,PG-13,220000000.0,2012.0,8.1,1.85
753,49,104.0,30063805.0,Dragonfly ,31788,English,USA,PG-13,60000000.0,2002.0,6.1,2.35
754,199,121.0,22518325.0,The Black Dahlia ,63363,English,Germany,R,50000000.0,2006.0,5.6,2.35
755,370,140.0,13082288.0,Flyboys ,35565,English,UK,PG-13,60000000.0,2006.0,6.6,2.35
756,371,131.0,18208078.0,The Last Castle ,57100,English,USA,R,60000000.0,2001.0,6.9,2.35
757,372,91.0,14218868.0,Supernova ,14596,English,USA,PG-13,65000000.0,2000.0,4.8,2.35
758,373,118.0,22451.0,Winter's Tale ,41288,English,USA,PG-13,60000000.0,2014.0,6.2,2.35
759,374,130.0,31165421.0,The Mortal Instruments: City of Bones ,107028,English,USA,PG-13,60000000.0,2013.0,6.0,2.35
760,345,90.0,11802056.0,Meet Dave ,31640,English,USA,PG,60000000.0,2008.0,4.9,1.85
761,375,103.0,25472967.0,Dark Water ,44966,English,USA,PG-13,30000000.0,2005.0,5.6,2.35
762,81,122.0,22362500.0,Edtv ,35599,English,USA,PG-13,55000000.0,1999.0,6.1,1.85
763,376,106.0,17281832.0,Inkheart ,60232,English,Germany,PG,60000000.0,2008.0,6.1,2.35
764,326,103.0,19781879.0,The Spirit ,53864,English,USA,PG-13,60000000.0,2008.0,4.8,2.35
765,377,107.0,7605668.0,Mortdecai ,47320,English,UK,R,60000000.0,2015.0,5.5,2.35
766,378,156.0,4535117.0,In the Name of the King: A Dungeon Siege Tale ,38398,English,Germany,PG-13,60000000.0,2007.0,3.8,2.35
767,29,127.0,4426297.0,Beyond Borders ,22570,English,USA,R,35000000.0,2003.0,6.5,2.35
768,379,119.0,,Xi you ji zhi: Sun Wukong san da Baigu Jing ,1212,English,China,,68005000.0,2016.0,6.0,2.35
769,380,132.0,10166502.0,The Great Raid ,18209,Filipino,USA,R,80000000.0,2005.0,6.7,2.35
770,381,108.0,363024263.0,Deadpool ,479047,English,USA,R,58000000.0,2016.0,8.1,2.35
771,382,114.0,12065985.0,Holy Man ,16260,English,USA,PG,60000000.0,1998.0,4.9,2.35
772,315,133.0,350123553.0,American Sniper ,325264,English,USA,R,58800000.0,2014.0,7.3,2.35
774,189,95.0,48291624.0,Just Like Heaven ,82819,English,USA,PG-13,58000000.0,2005.0,6.7,1.85
775,346,90.0,35231365.0,The Flintstones in Viva Rock Vegas ,15517,English,USA,PG,60000000.0,2000.0,3.6,1.85
776,383,87.0,53715611.0,Rambo III ,92106,English,USA,R,63000000.0,1988.0,5.7,2.35
777,289,114.0,31199215.0,Leatherheads ,27664,English,USA,PG-13,58000000.0,2008.0,6.0,1.85
778,222,119.0,,The Ridiculous 6 ,27019,English,USA,TV-14,,2015.0,4.9,2.35
779,337,103.0,29580087.0,Did You Hear About the Morgans? ,29523,English,USA,PG-13,58000000.0,2009.0,4.7,2.35
780,77,125.0,44665963.0,The Internship ,159931,English,USA,PG-13,58000000.0,2013.0,6.3,2.35
781,206,97.0,60128566.0,Resident Evil: Afterlife ,131447,English,Germany,R,60000000.0,2010.0,5.9,2.35
782,384,125.0,49875589.0,Red Tails ,28807,English,USA,PG-13,58000000.0,2012.0,5.9,2.35
784,322,136.0,60984028.0,The Devil's Advocate ,259519,English,USA,R,57000000.0,1997.0,7.5,2.35
785,385,116.0,36931089.0,That's My Boy ,70681,English,USA,R,70000000.0,2012.0,5.6,2.35
786,47,103.0,51317350.0,DragonHeart ,78343,English,USA,PG-13,57000000.0,1996.0,6.4,2.35
787,25,97.0,28328132.0,After the Sunset ,38298,English,USA,PG-13,58000000.0,2004.0,6.3,2.35
788,386,96.0,51774002.0,Ghost Rider: Spirit of Vengeance ,87745,English,USA,PG-13,57000000.0,2011.0,4.3,2.35
789,387,131.0,25528495.0,Captain Corelli's Mandolin ,28099,English,UK,R,57000000.0,2001.0,5.9,2.35
791,229,95.0,113006880.0,The Pacifier ,66308,English,Canada,PG,56000000.0,2005.0,5.5,2.35
792,388,86.0,45860039.0,Walking Tall ,53118,English,USA,PG-13,56000000.0,2004.0,6.2,2.35
793,41,142.0,329691196.0,Forrest Gump ,1251222,English,USA,PG-13,55000000.0,1994.0,8.8,2.35
794,334,92.0,217326336.0,Alvin and the Chipmunks ,57276,English,USA,PG,60000000.0,2007.0,5.2,1.85
795,182,108.0,166225040.0,Meet the Parents ,260442,English,USA,PG-13,55000000.0,2000.0,7.0,1.85
796,389,84.0,141600000.0,Pocahontas ,119675,English,USA,G,55000000.0,1995.0,6.6,1.78
797,100,188.0,134218018.0,Superman ,126357,English,USA,PG,55000000.0,1978.0,7.3,2.35
798,49,95.0,128769345.0,The Nutty Professor ,86556,English,USA,PG-13,54000000.0,1996.0,5.6,1.85
799,269,118.0,177575142.0,Hitch ,244840,English,USA,PG-13,70000000.0,2005.0,6.6,2.35
800,390,92.0,105263257.0,George of the Jungle ,56168,English,USA,PG,55000000.0,1997.0,5.4,1.85
801,391,74.0,104354205.0,American Wedding ,162331,English,USA,R,55000000.0,2003.0,6.3,2.35
802,110,134.0,107100855.0,Captain Phillips ,323353,English,USA,PG-13,55000000.0,2013.0,7.9,2.35
803,77,101.0,98711404.0,Date Night ,127571,English,USA,PG-13,55000000.0,2010.0,6.3,2.35
804,173,100.0,100328194.0,Casper ,85903,English,USA,PG,50000000.0,1995.0,6.0,1.85
805,264,132.0,101530738.0,The Equalizer ,229574,English,USA,R,55000000.0,2014.0,7.2,2.35
806,392,105.0,93815117.0,Maid in Manhattan ,68417,English,USA,PG-13,55000000.0,2002.0,5.1,2.35
807,158,123.0,91400000.0,Crimson Tide ,81026,English,USA,R,53000000.0,1995.0,7.3,2.35
808,393,117.0,162586036.0,The Pursuit of Happyness ,338383,English,USA,PG-13,55000000.0,2006.0,8.0,2.35
809,122,98.0,89706988.0,Flightplan ,126746,English,USA,PG-13,55000000.0,2005.0,6.2,2.35
810,267,128.0,83000000.0,Disclosure ,36587,English,USA,R,55000000.0,1994.0,6.0,2.35
811,173,114.0,78745923.0,City of Angels ,94407,English,Germany,PG-13,55000000.0,1998.0,6.7,2.35
812,162,111.0,70098138.0,Kill Bill: Vol. 1 ,735784,English,USA,R,30000000.0,2003.0,8.1,2.35
813,181,85.0,66365290.0,Bowfinger ,56874,English,USA,PG-13,55000000.0,1999.0,6.4,1.37
815,162,137.0,66207920.0,Kill Bill: Vol. 2 ,512749,English,USA,R,30000000.0,2004.0,8.0,2.35
816,204,97.0,63408614.0,Tango & Cash ,75365,English,USA,R,55000000.0,1989.0,6.3,2.35
817,41,104.0,58422650.0,Death Becomes Her ,78974,English,USA,PG-13,55000000.0,1992.0,6.4,1.85
818,394,110.0,56932305.0,Shanghai Noon ,96690,English,USA,PG-13,55000000.0,2000.0,6.6,2.35
819,364,133.0,68750000.0,Executive Decision ,40858,English,USA,R,55000000.0,1996.0,6.4,2.35
820,189,94.0,68218041.0,Mr. Popper's Penguins ,67191,English,USA,PG,55000000.0,2011.0,6.0,1.85
821,93,104.0,25040293.0,The Forbidden Kingdom ,88049,English,USA,PG-13,55000000.0,2008.0,6.6,2.35
822,395,91.0,55747724.0,Free Birds ,18042,English,USA,PG,55000000.0,2013.0,5.9,1.85
823,64,145.0,55473600.0,Alien 3 ,207686,English,USA,R,50000000.0,1992.0,6.4,2.35
824,396,135.0,49994804.0,Evita ,29205,English,USA,PG,55000000.0,1996.0,6.3,2.35
825,397,122.0,41609593.0,Ronin ,145422,English,UK,R,55000000.0,1998.0,7.3,2.35
826,238,110.0,38553833.0,The Ghost and the Darkness ,46239,English,USA,R,55000000.0,1996.0,6.8,2.35
827,398,95.0,76137505.0,Paddington ,49207,English,UK,PG,55000000.0,2014.0,7.2,2.35
828,399,94.0,34238611.0,The Hunted ,35830,English,USA,R,55000000.0,2003.0,6.0,1.85
829,67,126.0,34098563.0,Instinct ,27191,English,USA,R,55000000.0,1999.0,6.5,2.35
830,297,118.0,33828318.0,Stuck on You ,44453,English,USA,PG-13,55000000.0,2003.0,5.8,2.35
831,400,99.0,33472850.0,Semi-Pro ,67005,English,USA,R,55000000.0,2008.0,5.8,2.35
832,401,88.0,31051126.0,The Pirates! Band of Misfits ,36877,English,UK,PG,55000000.0,2012.0,6.7,2.35
833,315,141.0,35707327.0,Changeling ,199056,English,USA,R,55000000.0,2008.0,7.8,2.35
834,216,107.0,20550712.0,Chain Reaction ,40346,English,USA,PG-13,50000000.0,1996.0,5.6,1.85
835,158,116.0,18573791.0,The Fan ,38533,English,USA,R,55000000.0,1996.0,5.8,2.35
836,128,143.0,51225796.0,The Phantom of the Opera ,96654,English,UK,PG-13,70000000.0,2004.0,7.4,2.35
837,402,114.0,16264475.0,Elizabeth: The Golden Age ,54787,English,UK,PG-13,55000000.0,2007.0,6.9,1.85
838,403,93.0,25857987.0,Æon Flux ,110614,English,USA,PG-13,62000000.0,2005.0,5.5,2.35
839,404,280.0,12870569.0,Gods and Generals ,13215,English,USA,PG-13,56000000.0,2003.0,6.3,2.35
840,405,100.0,11466088.0,Turbulence ,8983,English,USA,R,71000000.0,1997.0,4.7,2.35
841,406,107.0,16088610.0,Imagine That ,10417,English,USA,PG,55000000.0,2009.0,5.6,2.35
842,69,119.0,51178893.0,Muppets Most Wanted ,24285,English,USA,PG,50000000.0,2014.0,6.4,1.85
843,288,95.0,6768055.0,Thunderbirds ,11148,English,UK,PG,57000000.0,2004.0,4.2,1.85
844,407,119.0,39440655.0,Burlesque ,61680,English,USA,PG-13,55000000.0,2010.0,6.4,2.35
