actor_id,movie_id
119,3157
119,3284
119,3290
119,3436
119,3470
119,3487
119,3502
119,3558
119,3765
120,48
121,48
121,2615
121,4108
121,4455
121,4490
122,48
123,49
123,993
123,1052
123,1810
123,1822
123,1829
123,3816
123,3929
124,49
124,827
124,869
124,2442
124,2936
124,3418
124,3601
124,3708
125,50
126,50
127,50
128,51
128,674
128,801
128,2094
128,2104
128,2347
128,2619
128,2835
128,3175
128,3635
128,3805
128,3887
129,51
129,681
129,2219
129,4302
129,4555
130,52
130,685
130,2160
130,2515
131,52
131,226
131,2189
131,3264
132,52
132,2031
133,53
133,1592
133,3602
134,53
134,90
134,351
134,541
134,585
134,730
134,819
134,920
134,1139
134,1667
134,1738
134,1749
134,1767
134,1955
134,2160
134,2200
134,2944
134,3090
134,3365
134,3971
134,4708
135,53
135,861
135,4462
136,54
136,608
136,869
136,940
136,1046
136,1356
136,1812
136,1829
136,1845
136,1919
136,2037
136,2061
136,2367
136,2511
136,2607
136,2706
136,2862
136,3290
136,3384
137,54
137,139
137,331
137,523
137,732
137,911
137,1563
137,1755
137,1893
137,2549
137,3298
137,3454
137,3827
138,54
138,74
138,127
138,178
138,302
138,363
138,425
138,436
138,736
138,974
138,1116
138,1150
138,1230
138,1508
138,2061
138,2732
138,2793
138,3078
138,3176
138,3978
138,4559
139,55
139,425
139,803
139,886
139,1366
139,1379
139,1552
139,1853
139,2467
139,2731
139,3047
139,3332
139,4656
140,55
140,130
140,153
140,573
140,894
140,925
140,1042
140,1103
140,1480
140,1524
140,1646
140,1850
140,1870
140,1901
140,1981
140,2022
140,2642
140,2653
140,2822
140,3354
140,4783
141,55
141,619
141,837
141,2514
141,2541
141,3043
141,3720
142,56
143,56
143,98
144,57
144,90
144,208
144,549
144,669
144,1020
144,1930
144,1981
144,2222
144,2345
144,2638
144,3450
144,3952
144,3990
144,4193
145,57
145,1427
145,3038
145,3818
146,58
146,231
146,448
146,1127
146,1429
146,1894
146,2231
146,2716
146,2741
146,3772
147,58
147,66
147,108
147,215
147,311
147,346
147,398
147,407
147,488
147,495
147,560
147,583
147,591
147,596
147,613
147,693
147,726
147,731
147,834
147,884
147,912
147,983
147,1033
147,1098
147,1111
147,1136
147,1194
147,1320
147,1328
147,1533
147,1537
147,1636
147,1679
147,1691
147,1733
147,1861
147,1948
147,2329
147,2657
147,3319
147,3847
147,3903
147,4371
148,59
148,154
148,548
148,626
148,756
148,987
148,1369
148,1437
148,1518
148,1818
148,1938
148,2692
148,3317
148,4109
149,59
149,2434
150,60
150,154
150,1017
150,1607
150,3410
150,4087
150,4435
151,60
151,70
151,410
151,558
151,667
151,822
151,1555
151,1635
151,2111
151,2185
151,2310
151,2320
151,3192
151,4011
152,60
152,4159
153,61
153,186
153,298
153,309
153,358
153,477
153,1001
153,1094
153,1112
153,1301
153,1348
153,1844
153,1944
153,1949
153,2044
153,2147
153,2406
153,2591
153,2601
153,3121
153,3176
153,3217
153,3333
154,62
154,119
154,122
154,805
154,1165
154,1310
154,1367
154,1719
154,2194
154,2297
154,2520
154,2833
154,2922
154,3352
154,4228
154,4494
155,63
155,174
155,496
155,787
155,832
155,1110
155,1138
155,1250
155,1445
155,1617
155,1661
155,1681
155,2165
155,2534
155,2768
155,2838
155,3363
155,3801
155,3828
156,63
156,514
156,587
156,1272
156,1927
156,2851
157,64
157,295
157,457
157,521
157,763
157,800
157,1003
157,1029
157,1181
157,1396
157,1417
157,1525
157,1561
157,1904
157,2030
157,2189
157,3878
158,64
158,151
158,399
158,821
158,987
158,1098
158,1267
158,1818
158,1840
158,1848
158,1873
158,2400
159,64
159,3521
159,4594
160,65
160,1143
160,2246
161,65
161,1367
161,2180
161,2303
162,66
162,93
162,516
162,926
162,2101
162,2148
162,2297
162,4313
163,66
163,398
163,404
163,482
163,524
163,594
163,603
163,803
163,889
163,908
163,1500
163,1551
163,1702
163,1760
163,1826
163,3052
163,3059
163,3246
163,3414
163,3602
164,67
165,67
165,123
165,129
165,141
165,144
165,172
165,201
165,214
165,215
165,260
165,336
165,400
165,555
165,631
165,688
165,696
165,885
165,895
165,1100
165,1420
165,1459
165,1793
165,2508
165,2665
165,2988
165,3016
165,3403
165,4324
166,67
166,310
166,555
166,2238
166,3161
166,3554
167,68
168,68
168,1208
168,3051
168,3102
168,3488
169,68
169,2430
170,69
170,200
170,522
170,658
170,694
170,786
170,1161
170,1255
170,1309
170,1313
170,1456
170,1515
170,1739
170,1773
170,1775
170,1999
170,2331
170,2424
170,2719
170,2864
170,3036
171,69
171,2148
172,70
172,1373
172,1816
173,70
173,2269
174,72
174,171
174,394
174,592
174,642
174,881
174,996
174,1755
174,1935
174,2162
174,2174
174,2343
174,2514
174,2969
174,3115
174,3144
174,3164
174,3615
175,73
175,210
175,994
175,1534
176,73
176,101
176,127
176,140
176,168
176,175
176,233
176,258
176,310
176,345
176,488
176,502
176,587
176,767
176,833
176,995
176,1242
176,1264
176,1469
176,1780
176,1951
176,2245
176,2604
176,3057
177,73
177,1716
177,2958
177,3458
178,74
178,711
178,2194
178,3952
179,75
179,650
179,1073
179,1218
179,1832
179,2082
179,2152
179,2221
179,2494
179,3286
179,3788
180,75
180,413
180,615
180,784
180,834
180,931
180,1150
180,1187
180,1225
180,1465
180,1523
180,2050
180,2110
180,2137
180,2223
180,2674
180,2994
180,3259
180,3344
180,3832
180,4067
180,4221
180,4367
181,75
182,76
182,156
182,169
182,1743
182,3297
182,3754
182,4020
183,77
184,77
184,524
184,525
184,559
184,1312
184,1843
184,3571
184,4367
185,77
185,2691
185,2755
185,3257
185,4622
186,78
186,861
186,1203
186,1751
186,1753
186,1785
187,78
188,79
188,4918
189,79
189,1319
189,1860
189,2397
190,79
190,601
190,800
191,80
191,1294
191,1997
191,2081
191,2163
191,2871
191,4381
192,80
192,393
192,594
192,1552
192,4011
192,4524
193,80
193,1473
193,1683
193,2383
193,2740
193,4051
193,4605
193,4608
194,81
194,547
195,81
196,82
196,200
196,675
196,1088
196,2043
196,2129
196,2768
197,82
197,198
197,812
197,815
197,2497
197,2606
197,2619
197,2756
197,3169
197,3320
197,4308
197,4373
198,82
198,371
198,469
198,3469
199,83
199,147
199,1735
199,1839
199,2538
199,2687
199,3965
199,4257
200,83
200,147
200,148
200,345
200,459
200,560
200,669
200,721
200,728
200,836
200,862
200,979
200,1089
200,1284
200,1315
200,1456
200,1569
200,1654
200,1701
200,2224
200,2247
200,2259
200,2362
200,3109
200,3716
201,83
201,1601
201,3822
202,84
202,872
202,4117
203,84
204,85
204,402
204,720
204,772
204,870
204,896
204,906
204,1132
204,1338
204,1747
204,2035
204,2051
204,2201
204,2539
204,2559
204,2611
204,2640
204,3496
204,3581
205,85
205,147
205,259
205,275
205,279
205,309
205,345
205,1077
205,1414
205,2020
205,2055
205,2255
205,2783
205,3219
206,86
206,94
206,350
206,412
206,619
206,870
206,1030
206,1156
206,1349
206,1404
206,1531
206,1557
206,1619
206,2387
206,2442
206,2587
206,2716
206,2860
206,3091
206,3392
206,3536
206,4007
206,4166
207,86
207,154
207,280
207,341
207,529
207,644
207,662
207,728
207,762
207,893
207,906
207,963
207,1139
207,1178
207,1194
207,1687
207,1746
207,2942
207,3038
207,3096
207,3354
207,3492
207,3525
207,3596
207,3625
207,3976
208,86
208,477
208,2077
208,2813
209,89
209,481
209,645
209,1077
209,1388
209,1392
209,1493
209,1673
209,1705
209,1803
209,1858
209,1931
209,2548
209,3005
209,3309
209,3742
209,4336
210,89
210,513
210,1438
210,1544
210,3030
210,3043
210,3453
211,91
211,129
211,190
211,359
211,424
211,473
211,501
211,746
211,888
211,911
211,990
211,1106
211,1153
211,1753
211,1971
211,2118
211,2234
211,2581
211,2601
211,3098
211,3182
211,3362
211,3727
211,3981
211,4434
212,91
212,170
212,190
212,277
212,401
212,471
212,642
212,1029
212,1051
212,1250
212,1821
212,2432
212,3167
212,3781
212,4143
213,92
213,1125
213,1174
213,2485
213,4357
214,92
214,205
214,221
214,223
214,258
214,274
214,417
214,489
214,526
214,628
214,656
214,692
214,788
214,811
214,905
214,985
214,1004
214,1062
214,1080
214,1119
214,1203
214,1237
214,1452
214,1496
214,1924
214,2190
214,2265
214,2298
214,2324
214,2473
214,3693
214,3774
214,3818
215,92
216,93
216,1646
216,1800
216,1807
216,1839
216,2141
216,4421
217,93
217,175
217,203
217,811
217,1515
217,4091
218,95
218,370
218,804
218,1230
218,1261
218,2030
218,2048
218,3120
218,4673
219,95
219,433
219,664
219,1366
219,1380
219,1640
219,2269
219,2602
219,2952
219,3121
220,95
220,494
220,543
220,1016
220,1883
220,2607
220,2925
220,2964
220,3302
221,96
221,713
221,1137
221,1403
221,1489
221,1747
221,2065
221,2209
221,2259
221,3143
221,3598
222,96
222,156
222,569
222,604
222,610
222,1643
222,1743
222,2281
222,3282
222,3325
222,3860
223,96
223,3282
224,97
224,2092
225,97
225,1716
225,2794
226,98
226,1393
226,1530
226,1742
226,2998
226,4132
227,98
228,99
228,764
228,877
228,2084
228,2667
228,2946
229,99
229,531
229,650
229,866
229,1189
229,1559
229,1702
229,1890
229,2302
229,2736
229,2737
229,3074
229,3596
229,4435
230,99
230,381
230,572
230,877
230,1364
230,1783
230,2027
230,2105
230,2158
230,2334
231,100
231,358
231,613
231,991
231,2270
231,4099
232,100
232,1804
232,2370
232,2897
232,3752
232,3913
233,101
233,115
233,118
233,124
233,139
233,176
233,384
233,408
233,451
233,473
233,574
233,622
233,829
233,855
233,1075
233,1150
233,1194
233,1333
233,1513
233,1544
233,1912
233,2011
233,2072
233,2287
233,2564
233,2622
233,2696
233,2978
233,3281
233,3595
234,101
234,832
234,1397
234,3181
234,3259
234,4160
235,102
235,103
235,171
235,592
235,881
235,1289
235,2474
236,102
236,185
236,1118
236,1427
237,104
237,116
237,208
237,224
237,443
237,656
237,684
237,745
237,784
237,838
237,1117
237,1213
237,1225
237,1329
237,1482
237,1621
237,1908
237,1987
237,2243
237,2855
237,3593
237,4052
237,4062
238,105
238,210
238,1184
238,1497
238,3395
238,3908
239,105
239,3030
240,106
240,571
240,1778
240,3932
241,107
241,479
241,517
241,598
241,1008
241,1081
241,2433
241,2536
241,3008
241,3287
241,3495
242,107
242,1185
242,1615
242,2415
242,2654
242,2669
242,3305
242,4306
243,109
243,135
243,249
243,485
243,696
243,798
243,1939
243,2235
243,2464
243,2467
243,2761
243,2853
243,3012
243,3084
243,3169
243,3275
243,3867
244,109
244,207
244,364
244,1252
244,1337
244,1355
244,1371
244,1598
244,1612
244,2313
244,2857
244,3610
244,3930
244,4091
245,109
245,135
245,485
245,738
245,1461
245,1725
245,2209
245,2816
245,2870
245,3930
246,110
246,183
246,228
246,610
246,4361
247,110
247,159
247,183
247,228
247,351
247,361
247,426
247,446
247,550
247,888
247,981
247,1371
247,1373
247,1484
247,1675
247,1792
247,1854
247,2111
247,2445
247,2617
247,2728
247,2831
247,2977
247,3112
247,3793
247,4174
247,4381
248,110
248,183
248,228
248,318
248,330
248,480
248,482
248,524
248,950
248,1058
248,1404
248,2846
248,3192
248,3470
248,3608
248,3705
249,111
250,112
251,112
251,179
252,112
252,748
253,113
253,879
253,2119
254,113
254,305
254,338
254,528
254,780
254,1353
254,2611
254,3504
255,113
256,114
257,114
257,1995
257,2788
258,114
259,115
259,118
259,216
259,217
259,220
259,424
259,449
259,915
259,970
259,1224
259,1390
259,1816
259,1940
259,1978
259,2543
259,2731
259,2778
259,3100
259,3410
260,116
260,180
260,242
260,1698
260,3288
260,3520
260,3719
260,4640
261,117
261,506
261,3135
261,3847
262,117
262,929
262,938
262,958
262,3554
263,119
263,727
263,1587
263,2115
263,2997
263,3048
263,3077
263,4669
264,119
265,120
265,4088
266,120
266,965
266,1506
266,2799
266,3808
266,4117
267,120
268,121
268,167
268,977
268,1161
268,1608
268,1938
268,2263
268,2375
269,121
269,3487
269,4020
270,123
270,141
270,197
270,553
270,921
270,1312
270,1621
270,1650
270,2487
270,2554
270,2578
270,3663
271,123
271,208
271,2958
271,3345
271,3835
272,124
272,4094
273,124
273,1183
273,1726
274,125
275,126
275,254
275,406
275,864
275,2096
275,2515
276,126
276,299
276,371
276,470
276,494
276,715
276,880
276,1008
276,1071
276,1271
276,2159
276,2329
276,2819
276,3222
276,4369
277,126
277,138
277,319
277,600
277,1236
277,1408
277,1431
277,1782
277,2027
277,2582
277,3130
277,3633
277,4310
278,127
279,128
280,128
281,128
281,630
281,1412
281,2192
282,130
282,384
282,1361
282,1469
283,130
283,753
283,964
283,4181
284,131
284,168
284,822
284,1847
284,2292
284,3728
285,131
286,131
286,914
286,1275
286,1605
286,1815
286,4009
286,4251
287,132
287,1630
288,133
289,133
289,160
289,842
289,975
289,1775
289,2438
289,4279
289,4436
290,133
290,2017
291,134
291,992
291,1392
291,1692
291,4096
292,135
292,286
292,314
292,449
292,680
292,1806
292,2662
293,136
293,157
293,230
293,557
293,1377
293,1430
293,1729
293,1756
293,4197
293,4750
294,136
294,924
294,3113
295,136
295,1332
295,2595
296,137
296,247
296,273
296,302
296,315
296,332
296,404
296,408
296,452
296,507
296,512
296,516
296,523
296,552
296,570
296,579
296,627
296,646
296,651
296,693
296,712
296,817
296,954
296,1065
296,1129
296,1318
296,1548
296,1622
296,1682
296,1942
296,2232
296,2391
296,2452
296,2823
296,2899
296,3240
296,4344
296,4371
297,137
297,605
297,1113
297,1617
297,2209
297,2576
297,3022
297,3200
298,138
298,291
298,318
298,321
298,379
298,423
298,435
298,848
298,863
298,1160
298,1219
298,1867
298,2023
298,2767
298,2842
298,3174
298,3510
298,3727
298,4283
298,4509
299,139
300,140
300,168
300,320
300,428
300,657
300,1290
300,1430
300,2149
301,141
301,2466
301,2766
301,4667
302,142
303,142
303,472
304,143
304,1060
304,4429
305,143
305,351
305,635
305,868
305,928
305,1284
305,2269
305,2531
305,2873
305,3480
306,143
306,4093
307,144
307,397
307,1031
307,1102
307,1733
307,1902
307,1996
307,3944
307,4848
308,144
308,1399
308,4260
309,145
309,334
309,1350
309,1564
309,1730
309,1936
309,2260
309,2308
309,2817
310,148
310,153
311,148
311,179
312,149
312,249
312,262
312,713
312,753
312,819
312,1523
312,3275
312,3793
312,4182
313,149
313,300
313,369
313,444
313,1074
313,1445
313,1650
313,1739
313,2041
313,2365
313,2580
313,2896
313,3038
313,3744
313,3975
314,149
314,201
314,284
314,858
314,1609
314,2802
315,150
315,691
315,1853
315,1921
315,2106
315,2235
315,3191
315,3689
315,4071
316,150
316,3454
316,4891
317,150
317,2385
317,3310
317,3717
317,3802
317,4312
317,4343
318,151
318,548
318,912
318,1049
318,1156
318,1343
318,1518
318,2924
319,151
320,152
321,152
321,2545
322,152
322,1206
322,1881
322,2333
322,2719
322,2928
323,153
323,194
323,229
323,268
323,295
323,379
323,412
323,471
323,505
323,551
323,575
323,697
323,736
323,792
323,897
323,914
323,1597
323,1774
323,1963
323,2000
323,4527
324,155
324,329
324,1386
324,2319
325,155
325,1964
325,3590
325,3616
325,3955
326,157
327,157
327,1183
327,1511
327,1692
327,2671
327,3148
327,3166
327,3260
327,3349
327,3367
328,158
329,158
329,493
329,2397
329,2684
330,158
331,160
331,239
331,474
331,2694
331,2845
332,161
333,161
333,1049
333,1169
333,1986
333,2805
333,3083
334,161
335,162
335,1671
335,2562
335,2996
336,162
336,1171
336,1262
337,162
337,204
337,1740
337,2587
337,3623
338,163
338,449
338,1833
338,2820
338,3707
339,164
339,707
339,1037
339,2122
339,2459
339,2489
339,3853
340,164
340,4210
341,165
341,306
341,612
341,744
341,841
341,1378
341,1398
341,1573
341,1810
341,1893
341,1949
341,2036
341,2170
341,3048
341,3058
341,3060
341,3659
341,3809
341,4081
342,166
343,166
343,485
343,1039
344,167
344,206
344,210
344,255
344,292
344,328
344,362
344,375
344,434
344,448
344,517
344,566
344,609
344,676
344,701
344,731
344,745
344,830
344,883
344,904
344,951
344,1021
344,1074
344,1153
344,1192
344,1348
344,1875
344,2010
344,2613
344,2713
344,2841
344,2977
344,3008
344,3267
344,3412
344,4152
344,4730
345,167
345,563
345,892
345,1434
345,2899
345,3377
345,4411
346,169
346,1351
346,2413
347,170
347,1663
347,1789
347,4581
348,171
348,689
348,778
348,870
348,881
348,943
348,2174
349,172
349,398
349,508
349,1174
349,1212
350,172
350,1042
350,1625
350,2069
351,173
